Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3421.1710584579437
FDK03,OUT035,4142.679125013138
FDT45,OUT017,1077.4614683699647
NCC54,OUT027,5108.153504592935
FDP08,OUT018,2824.386922355642
FDU44,OUT046,2623.215473720327
DRG39,OUT035,1068.0945260691183
FDU32,OUT049,2067.29840445134
FDY27,OUT049,2916.735682503393
NCP54,OUT013,2000.2746194375563
NCZ41,OUT049,2096.333150211197
DRL49,OUT013,2311.9554707952675
FDI05,OUT018,1057.4230101977855
FDY56,OUT045,3506.564476643327
DRC13,OUT013,2061.368781578286
NCV29,OUT017,2907.073815754363
FDR24,OUT049,1629.8119597946838
FDZ34,OUT018,2714.046813494679
FDP37,OUT035,2167.1423896018846
FDX08,OUT027,4287.873440989075
FDS57,OUT045,2181.874086221898
NCG18,OUT049,1766.6642465943833
FDK25,OUT018,2419.7711930054097
FDH53,OUT049,1502.009278955768
DRI59,OUT018,3168.1924903102818
FDA52,OUT046,2808.7072359831673
FDT20,OUT010,-1137.9307138201905
FDE36,OUT019,749.1008943700998
FDI24,OUT017,2852.315427045311
FDB28,OUT018,2843.8147051246337
FDV11,OUT017,2913.724758097113
FDP01,OUT046,2488.0519548243715
FDD34,OUT027,3993.8547652420652
FDJ50,OUT027,2374.8871826710615
FDZ44,OUT013,1971.4839072938487
DRO59,OUT035,1411.6673350973279
DRB48,OUT045,704.6502885195655
FDR21,OUT018,2503.8241231459083
NCE42,OUT010,1742.9025291264916
FDO23,OUT046,1516.715178614851
NCE30,OUT018,3000.77886660435
FDQ22,OUT035,872.2980548267365
FDY01,OUT045,1820.0885969954347
FDS08,OUT017,2907.552346083825
FDG28,OUT018,3583.225260461682
FDQ51,OUT018,648.5245299291064
FDB05,OUT017,3957.1251410358386
FDO56,OUT049,2046.3201096010425
FDE02,OUT018,1241.0461381973273
FDN45,OUT017,3560.1666796620093
FDS09,OUT013,966.1232709631443
NCA54,OUT018,2567.9141902526853
FDP09,OUT010,1458.6387134962629
FDC53,OUT045,1591.7280620093882
NCM55,OUT017,3002.1490605680333
FDL09,OUT018,2434.9937850847286
FDA11,OUT019,-311.9835374279565
FDA50,OUT045,1504.9305347502113
FDC23,OUT017,2926.2971638356958
FDE22,OUT049,2636.495523656703
FDD23,OUT046,2968.903430297769
NCA29,OUT049,2805.4625323355326
FDK38,OUT046,2334.1036381699605
DRC13,OUT046,1970.8681173873902
NCP43,OUT049,2904.454691183807
FDX28,OUT049,1698.3747721657319
FDF08,OUT049,1638.914149049479
FDZ33,OUT046,2356.6626036782163
FDD10,OUT049,2952.8114273448723
FDO58,OUT017,2682.613804240528
FDI50,OUT017,3717.0633015478656
FDO58,OUT045,2568.9879639291307
FDX08,OUT013,2901.4716577910326
NCK17,OUT010,-1142.769040495115
FDF39,OUT035,4235.425590807453
FDU45,OUT010,5.930042524833539
NCJ18,OUT018,1591.9953562709693
DRC27,OUT019,1929.7672538376241
DRC25,OUT035,1549.048187681993
FDU59,OUT035,2673.5189737289775
FDU28,OUT035,3144.6400049814606
NCP30,OUT046,744.4220234753484
FDB39,OUT018,726.0191539961384
FDE41,OUT013,1508.310257418147
DRH11,OUT010,-903.4159306519346
FDA58,OUT045,3572.6972315532676
FDU50,OUT046,1888.9259279364214
FDM34,OUT013,2122.3461330339615
FDM44,OUT027,3116.5917992199384
FDR39,OUT045,2818.158557868948
FDM25,OUT045,2746.1265856793375
FDQ49,OUT049,2632.9196278248046
DRH25,OUT018,658.2496763579301
FDM09,OUT027,4163.576729061146
FDL44,OUT019,709.3665961352334
NCR42,OUT018,356.55499077579077
DRL59,OUT046,932.4910135189839
FDX43,OUT013,2673.2624202041497
DRK47,OUT010,1616.420890451333
FDU48,OUT018,1861.0477089057713
FDY12,OUT045,859.3589477736311
NCN43,OUT018,1701.265409842737
NCM55,OUT018,2598.936753126315
FDQ21,OUT027,3423.806615512638
FDX13,OUT035,4028.563135419826
NCK30,OUT027,5316.622114667803
FDG20,OUT049,2891.5425509965917
DRG27,OUT017,816.3776555415774
FDY14,OUT018,3819.284552433176
FDP59,OUT035,1880.6535766263025
FDU60,OUT017,2810.784377079109
NCC18,OUT019,759.7679029255099
DRJ39,OUT017,3483.5333820030532
FDS07,OUT049,1921.9977394207835
FDM08,OUT027,4921.547303390335
FDP51,OUT045,1924.6828531078645
FDU16,OUT035,1549.4452305976656
FDH12,OUT013,1780.6248796846014
DRE48,OUT010,1166.4179408330428
NCL42,OUT027,5182.809159726061
FDR21,OUT045,2741.5979235328505
NCW29,OUT035,2241.8158967690247
FDO11,OUT013,3969.5489615288966
NCM31,OUT049,2316.953210497952
FDV35,OUT019,568.955389903317
FDF58,OUT017,1188.2400513563002
NCE43,OUT049,2739.3631855968724
FDA02,OUT035,2495.715250187386
DRL37,OUT010,-1091.0194978790046
FDR24,OUT018,1296.2637429338224
FDW59,OUT049,1498.9341803782868
FDS22,OUT049,980.285207171593
FDW24,OUT017,1015.4979863499058
FDU24,OUT035,1711.9756937457958
FDA21,OUT027,4343.968251745778
FDH58,OUT027,3312.1232514909248
FDW36,OUT018,1442.634918289631
FDI45,OUT027,4163.905682280122
FDU01,OUT018,2704.7753113204863
FDF35,OUT027,3179.619958404965
FDU43,OUT019,1841.972557078901
FDE24,OUT019,426.7826473527957
FDK50,OUT049,2684.099839537964
FDG31,OUT045,1044.690713224537
FDC60,OUT045,1472.7712153902442
FDL36,OUT013,1543.3440352697519
FDP21,OUT013,3066.999693774763
FDW16,OUT045,1499.4863743450778
FDX02,OUT017,3593.0887422946926
FDQ58,OUT027,3857.3163450946167
FDT51,OUT046,1862.65174156592
FDD59,OUT049,1461.1536947727716
NCM42,OUT018,1497.2297189916708
FDA57,OUT018,501.41613960588325
FDZ48,OUT035,1960.2595116810935
FDE46,OUT045,2378.132621690901
NCZ30,OUT019,68.12953220775705
FDB56,OUT017,3075.179711878219
FDA25,OUT027,3171.7622797062754
FDD20,OUT013,2065.4525020084297
FDL25,OUT013,1589.5823658631161
NCO18,OUT049,2878.326583303661
FDJ45,OUT017,782.9250546416885
FDR12,OUT035,2887.4103107884066
NCF19,OUT010,-1022.9716335733713
FDK25,OUT046,2645.0540965203427
NCR17,OUT046,1827.068946066242
FDC52,OUT046,2459.1441537776186
NCA54,OUT017,2932.6354677111826
FDR45,OUT010,1830.8017981104235
NCM19,OUT049,1906.7026191420405
FDF39,OUT027,5538.439711779192
FDX23,OUT049,1707.9178303397157
FDD58,OUT027,3073.6666811813498
FDX28,OUT013,1646.5499607461068
NCD31,OUT013,2595.713408678749
FDU57,OUT018,2172.5529053001633
FDI27,OUT046,873.4681973891636
NCM42,OUT046,1743.1053847476555
FDD32,OUT027,2840.9170681563673
FDI34,OUT013,3630.459413520672
NCM29,OUT049,2176.1976503585256
FDG46,OUT018,1626.5649087527886
DRC01,OUT010,-951.5157292565732
FDB15,OUT027,5471.081505553209
NCA17,OUT027,3773.9110608165074
FDF10,OUT046,2355.7724630769903
FDR26,OUT027,4245.9606064724085
FDI02,OUT049,1951.506864858939
NCM54,OUT010,150.18713002678714
FDF14,OUT013,2446.012081303688
FDJ33,OUT010,117.31859305623686
FDM20,OUT035,3944.3698385040097
FDC03,OUT027,4529.59767869259
NCX05,OUT046,1857.2354271622467
NCM41,OUT027,2926.7889646651006
NCU29,OUT010,469.97952888719055
FDQ59,OUT017,1528.8615767097099
FDH46,OUT010,-160.22478404289967
FDH09,OUT013,953.0459247659859
NCD06,OUT045,759.3793201502564
FDC15,OUT035,2584.735239102544
DRD37,OUT027,2240.2722954729884
FDT28,OUT027,3805.3962537722496
FDR28,OUT027,4066.6639979804736
FDT38,OUT017,1542.5490019944082
FDV34,OUT027,2760.6960683498874
FDY52,OUT035,1245.0914441881932
FDB34,OUT013,1487.5432027352329
DRL23,OUT018,1456.5675471570712
DRB24,OUT046,2428.5098515757595
FDJ50,OUT046,970.5498565123835
FDQ49,OUT035,2643.6804347353373
FDP20,OUT035,2154.185009417945
FDV19,OUT027,4002.852190009858
NCR54,OUT045,2970.316677213981
FDO09,OUT010,2150.661101854587
FDS57,OUT018,2003.2900567637191
FDN10,OUT049,2004.8698502405514
FDV23,OUT049,2108.6071615290493
FDY28,OUT049,3428.6458171673103
DRG51,OUT013,2600.284343902516
FDD45,OUT019,-368.7644538097302
NCL18,OUT027,4395.131119843953
NCM29,OUT013,2119.7879837442442
FDF17,OUT027,4504.934674782226
FDE22,OUT017,2672.1549050597555
FDQ22,OUT017,827.548009101438
FDS01,OUT013,2875.2427565493326
FDW35,OUT027,2231.277246970618
FDJ33,OUT046,2041.3100581311824
NCF54,OUT035,2834.3850025152165
FDE09,OUT013,1840.8593913817833
NCE06,OUT045,2462.8199028863582
DRH49,OUT049,1442.2579793743685
FDY43,OUT045,2601.5072565346622
NCT05,OUT017,4016.1228685098417
FDZ34,OUT045,2923.734646616599
FDL38,OUT017,1623.397741616809
FDZ31,OUT017,3095.1034096731987
FDR14,OUT035,1112.9964038567039
NCN54,OUT049,1420.0370116354068
NCC42,OUT027,3637.403266792619
FDK08,OUT017,1765.067188297391
FDP59,OUT013,1819.425195153315
FDV22,OUT035,2690.326602241499
FDD33,OUT035,3746.775057583112
DRE60,OUT027,4909.674644924721
FDK52,OUT046,3510.3053611962273
FDA02,OUT017,2491.0122274599626
FDM56,OUT049,1886.2496852299814
FDE57,OUT035,2405.583563596169
FDM32,OUT045,1417.2003849596258
NCQ30,OUT027,3376.5300384225384
FDQ27,OUT027,3183.0611557086404
FDT60,OUT027,3442.679068365726
FDU43,OUT049,3864.1715468358534
NCO55,OUT035,1858.3380795536532
FDG02,OUT045,2946.0625254995025
FDJ28,OUT013,3031.2351281856368
FDP40,OUT045,1808.8928074253113
FDJ38,OUT045,2965.9264017009637
NCC54,OUT017,3816.5833918715625
NCZ41,OUT046,1974.6650214227075
FDK38,OUT019,562.0089854785086
FDU52,OUT013,2493.5175934075846
FDC40,OUT046,1327.703132841306
NCR30,OUT017,1338.8378628456016
NCN18,OUT017,1842.340636048968
FDB50,OUT035,1448.947222850864
FDG04,OUT013,3006.48364241673
FDR26,OUT035,2942.959513494213
NCT17,OUT018,2663.1334068296974
FDX35,OUT027,4985.311700075084
FDS12,OUT046,2024.2473115740222
NCZ29,OUT027,3425.1511493113844
FDB38,OUT010,701.324820833524
FDP12,OUT013,794.5281003702332
FDP22,OUT046,941.3131706384834
FDS26,OUT018,3762.5357279917735
FDR52,OUT046,3048.0129453082827
DRJ13,OUT046,2527.067738569036
FDU48,OUT027,3536.469219065445
FDE29,OUT035,1185.2816140107266
NCT29,OUT049,2044.7518752447995
DRK37,OUT018,2645.1771408209097
FDK55,OUT046,1472.4428332458697
FDR07,OUT046,1588.5488860026308
FDO21,OUT027,4976.438031259176
FDK46,OUT049,4123.835134575449
FDB12,OUT045,1677.5202139744963
FDT31,OUT027,4409.542110007811
FDJ33,OUT045,1985.7830248631644
FDC26,OUT027,3201.0522982873863
NCQ02,OUT045,2869.4330023500834
FDP08,OUT010,1170.345098344063
FDB11,OUT027,4939.877493815476
FDV55,OUT013,2367.6256821766838
FDW20,OUT049,2073.22060869447
NCJ18,OUT019,11.498406517588023
FDC41,OUT018,1011.9720428889646
FDE14,OUT027,3137.3371110965913
FDG35,OUT013,2842.3303530967746
FDF45,OUT035,1209.721403362088
FDS19,OUT027,2771.7741611120964
FDS58,OUT019,698.4903860482872
FDA26,OUT017,3567.9710436835876
FDM32,OUT049,1567.765642870609
FDL45,OUT046,2048.1760905614015
FDZ55,OUT049,2638.266953702927
FDY37,OUT049,2417.46818872348
FDO46,OUT046,3034.2441615386597
FDQ60,OUT046,1962.0209337442448
FDA19,OUT018,1822.753789491058
FDL15,OUT046,2457.7597094205926
FDM10,OUT018,3048.554380906534
NCL05,OUT017,856.8419167535986
DRK49,OUT010,-1119.1210648569195
NCE18,OUT027,5279.003502222246
FDG40,OUT049,790.0407693622982
DRI59,OUT045,3357.1278688079506
FDK28,OUT035,4103.729494375782
NCD06,OUT019,-1065.084519888926
FDO11,OUT019,2066.6005696319485
FDK27,OUT046,1947.6302076375714
FDT43,OUT027,2353.4309640639667
FDD38,OUT018,1469.24770676275
FDA16,OUT049,3514.6759606100013
FDL14,OUT027,3926.19462332713
NCM17,OUT049,886.6278299575763
FDD20,OUT045,1933.1853164162872
FDA40,OUT045,1441.4539164097037
FDL43,OUT045,1267.8924215499253
FDV15,OUT045,1604.1031432904729
FDE52,OUT046,1520.434348946097
NCL17,OUT010,389.98783638366353
NCJ31,OUT045,3589.4355692255176
FDR60,OUT045,1243.6192591930023
NCA18,OUT035,1995.3728303277508
FDS21,OUT027,2586.776528340377
FDW09,OUT035,1521.287242325797
FDL26,OUT035,2589.7197779976386
FDS47,OUT018,1193.2045002603768
FDC39,OUT046,3158.726305078403
FDT51,OUT035,2015.845820598204
FDK40,OUT035,4186.692796702848
NCG19,OUT045,3540.456146559901
FDZ07,OUT046,1103.0237598380927
FDF08,OUT027,2946.8047556588594
FDO04,OUT013,1015.5856621295999
FDK41,OUT018,1123.7068947333896
FDP15,OUT049,4030.880091762341
NCD43,OUT018,1433.4671509913787
NCP18,OUT013,2390.1448905451707
FDZ51,OUT046,1582.2534800259941
DRH13,OUT035,1902.5817808110257
FDF38,OUT045,744.7216384691931
NCI43,OUT045,811.4334589498015
FDM38,OUT027,2423.844344040434
FDS03,OUT013,1163.575033664792
DRJ47,OUT017,2793.569517839275
FDT50,OUT010,-258.0234102828585
FDV02,OUT046,2713.331562470889
NCG18,OUT017,1786.0114845159633
FDW52,OUT046,2643.34820422045
FDS40,OUT035,855.1857074848061
FDN31,OUT017,3095.111023385259
FDA37,OUT045,1971.7982000020845
FDA15,OUT046,3876.4251405646187
FDL39,OUT046,2891.3072554638943
FDJ53,OUT045,1915.154241100099
FDX22,OUT013,3378.728836666015
NCZ42,OUT045,3617.9157781979698
FDD56,OUT027,4236.7792802394615
FDD40,OUT017,3189.459362188431
FDS50,OUT013,3468.726518438315
NCN14,OUT013,2893.2586432711296
FDT15,OUT013,2969.9562753172354
NCS18,OUT027,3164.0368618379916
NCO26,OUT010,-53.4473925457944
FDF58,OUT018,819.0771895970797
NCB19,OUT013,1448.602884230804
FDH26,OUT017,2407.482351164869
DRB24,OUT027,3837.3173261173
FDA49,OUT018,1186.0986482719077
FDB32,OUT045,1538.3861188747348
FDI36,OUT017,3218.117267294359
NCA17,OUT010,442.1739466162171
FDH22,OUT013,2031.5620815110217
NCM26,OUT018,2150.6532924863113
FDT15,OUT027,4357.860931120914
FDB16,OUT018,1189.4478023723664
NCP54,OUT027,3394.1373106027963
FDJ36,OUT013,1743.3526373176715
FDO28,OUT045,1866.9349116913447
FDU09,OUT013,1048.3589266424892
FDF29,OUT017,2229.2905592663724
FDY08,OUT013,2302.02175220961
DRJ59,OUT018,429.04695036515693
FDT23,OUT027,2805.1679411004293
FDU15,OUT018,502.4449837627965
FDT47,OUT013,1679.1650174480035
FDI53,OUT019,794.6475900438585
FDR59,OUT018,3828.4137284779204
FDD53,OUT035,912.6465509045951
FDY51,OUT017,3513.948378215735
FDT04,OUT049,803.0836890500049
FDU51,OUT049,2916.534039379584
FDG14,OUT035,2594.504781957378
NCU06,OUT045,3496.8965802936336
DRG25,OUT046,2899.517320023151
DRH49,OUT035,1525.5921613252676
FDN15,OUT035,2380.1249472261
FDL43,OUT018,1041.9799375239472
NCT18,OUT049,2949.4673037548882
NCB31,OUT013,4025.0792831234553
FDK57,OUT035,2053.199750280082
FDY04,OUT019,761.0553307128183
NCP54,OUT046,1937.9210440104102
FDF41,OUT013,3809.418380248714
FDM01,OUT045,1651.7192624826369
FDW03,OUT045,1705.8739305424658
FDF28,OUT045,1977.4251976369555
FDY37,OUT017,2423.4932296436755
FDQ03,OUT017,3808.834241064395
FDP51,OUT027,3405.3677423062727
FDJ40,OUT017,1950.7648950262992
FDC32,OUT049,1649.6856107828012
DRI49,OUT027,2738.987313434283
NCW54,OUT017,1028.998070978464
FDF09,OUT017,841.1349735828685
FDP45,OUT018,3665.2578060810574
DRJ23,OUT018,2647.9262184865215
FDS59,OUT017,1965.649502412231
FDY08,OUT046,2236.6843242605532
FDX16,OUT049,2449.8169074213497
FDY16,OUT018,2651.735462101049
FDK32,OUT035,2613.65522057347
FDQ22,OUT013,791.8198081510203
NCC31,OUT018,2192.0115118866943
FDG58,OUT049,2572.280728846742
DRF48,OUT013,2952.517545063548
DRH36,OUT049,1332.6536221358497
NCR30,OUT035,1396.9617560873355
FDB03,OUT019,1888.4445146608782
FDZ28,OUT027,3503.5871337506396
FDR35,OUT017,3213.5181017445275
DRD15,OUT027,5020.101211901828
FDJ33,OUT019,172.53014211172967
FDA56,OUT010,90.00066745584797
FDP56,OUT046,877.9923817628237
NCT30,OUT046,846.7369126991755
FDK15,OUT017,1748.792972223628
FDH44,OUT018,2124.8974961884996
FDV01,OUT013,2519.248911603471
DRG03,OUT017,2503.378710043873
FDG50,OUT027,2939.159408921592
FDR16,OUT010,1473.473094753003
FDZ60,OUT046,1747.7248714306515
DRG03,OUT045,2367.5634586228643
FDS56,OUT018,3858.5665115197667
FDU33,OUT045,801.0126819015395
DRD27,OUT035,1745.816298074859
FDW22,OUT046,3511.308992587401
DRA24,OUT045,2552.6995380432504
FDF38,OUT049,890.8398222933259
FDX48,OUT013,2543.732446748423
FDS58,OUT018,2327.7550101645447
FDC32,OUT046,1535.4012835295166
NCQ29,OUT045,3939.0394382534287
DRK39,OUT018,1104.431486205236
NCS38,OUT017,1902.0750325737763
DRO47,OUT013,1817.5273355658057
DRG27,OUT027,2174.7479682205967
FDC57,OUT027,4477.139276104543
FDS55,OUT046,2328.4361911619353
NCJ06,OUT018,1662.177531894521
FDO01,OUT019,285.62571758654303
NCM55,OUT045,2827.834484469864
FDC52,OUT049,2571.965768586225
FDQ15,OUT045,1301.3670376816435
NCT30,OUT027,2267.4192055653725
NCR42,OUT027,2046.8085449814544
FDD28,OUT035,1166.0948250605616
FDQ34,OUT049,1791.8034288454242
FDZ12,OUT027,3686.5510597719663
DRE13,OUT019,-428.7746189976243
NCN07,OUT019,259.88451924714207
FDM28,OUT035,2997.4914245998298
FDI10,OUT017,2838.767211233724
FDQ25,OUT013,2778.295176415431
FDA38,OUT010,1886.1622704989172
DRI13,OUT049,3458.9173883932726
FDY20,OUT027,2965.33199521181
NCZ53,OUT035,3063.836378407883
NCM31,OUT013,2290.22518947987
DRB01,OUT017,3029.279812049539
DRF37,OUT046,3984.900397397406
NCF42,OUT049,2841.5417310550188
FDF16,OUT018,2105.19326323765
FDB41,OUT013,950.6521520537635
FDR34,OUT013,3626.1513368668902
FDR15,OUT018,2261.541190260028
NCV42,OUT019,-54.90112986291126
FDW51,OUT035,3481.7324745577075
FDU36,OUT017,1703.869060737496
FDX60,OUT049,1459.0928790178027
FDY03,OUT035,2026.6522699544425
FDW55,OUT045,3812.9632373859554
FDT01,OUT010,1410.8626767088103
FDG58,OUT013,2520.3806457728597
FDK21,OUT017,3976.453790914627
NCS41,OUT019,953.9364219266071
FDS10,OUT045,2796.93233415696
NCT53,OUT046,2568.525071479977
FDJ28,OUT018,2728.900095150905
FDX44,OUT045,1409.294596333798
FDT20,OUT018,476.9527374538177
FDO44,OUT017,1871.55409263701
NCX17,OUT049,3701.579197455571
FDY01,OUT017,2000.2029165787035
FDJ12,OUT027,4742.179135088151
DRK35,OUT018,424.0600055951812
FDD47,OUT019,802.1363851524778
NCM53,OUT035,1858.3312275884953
FDO45,OUT013,1546.375094215547
NCM42,OUT010,-109.34289406032258
FDE04,OUT046,2872.0125543602835
NCI30,OUT027,5240.898946392274
FDZ19,OUT013,2782.267909703606
FDW57,OUT013,2840.9114843928865
FDA25,OUT013,1753.9534273199085
FDT22,OUT046,1024.139952565985
FDP51,OUT013,2001.110069727916
FDD48,OUT027,3320.918665998266
FDY39,OUT035,3058.3078273296164
FDO48,OUT010,1629.385630728359
FDD23,OUT027,4379.228938837854
DRN35,OUT027,2113.0433992144963
FDT01,OUT035,3479.471289128133
FDC20,OUT010,-892.5393550304772
DRJ35,OUT035,1193.1092174833134
FDB32,OUT046,1567.2206601218513
FDL24,OUT046,2773.4060585637094
NCV42,OUT035,1959.8685675993006
FDZ46,OUT046,1772.27205238651
FDC15,OUT013,2480.5843911453017
FDD08,OUT019,-1122.679697580533
FDY50,OUT049,1564.3496421346385
FDD36,OUT013,1980.2430293956477
FDG57,OUT027,2313.3000437706746
FDL21,OUT018,564.369743541173
FDN16,OUT027,3144.5285821261045
FDJ09,OUT027,2235.143941315468
FDS01,OUT010,957.7553168662212
FDV33,OUT017,4166.344971257408
DRE12,OUT017,1913.7576276102964
FDR07,OUT013,1646.4605209405372
FDP48,OUT010,1066.390453116051
NCB55,OUT035,1112.514164741674
FDQ08,OUT013,1145.9574539185353
FDR34,OUT035,3783.644240563271
FDO33,OUT046,1812.7728866607395
FDP13,OUT045,701.6390481192798
FDX12,OUT049,3915.6971400725993
NCT06,OUT049,2703.7692180406857
FDR16,OUT019,1556.5364711495463
FDE36,OUT046,2650.7216603569864
FDZ36,OUT049,3044.9554569913707
FDV13,OUT045,1454.208848637845
NCZ17,OUT035,804.3022249168754
FDU56,OUT045,2795.5182417415936
FDM09,OUT035,2878.3138601703795
FDV02,OUT017,2809.883682184408
FDS34,OUT018,1605.6107700593484
FDA11,OUT049,1688.0439768777428
FDP09,OUT017,3418.9329325537565
FDB29,OUT027,3325.359813299218
FDT19,OUT017,2838.0364685256523
DRH15,OUT017,877.720029217915
FDY38,OUT046,3653.523795414211
FDF14,OUT027,3844.3088188447186
FDN48,OUT010,-326.404316416276
FDQ12,OUT013,3633.514062031424
NCJ43,OUT045,2637.695765166087
FDE17,OUT019,583.6536987465728
FDB05,OUT035,3990.0746729605285
FDH10,OUT045,2971.8818520289674
NCR06,OUT017,853.2243964036326
FDU32,OUT018,1692.2624786077054
FDD56,OUT049,2875.554157113511
FDO36,OUT018,2584.396418723365
FDH16,OUT010,-354.1856733030431
FDX10,OUT018,444.00374030167654
FDZ37,OUT017,1605.6452870377975
FDU31,OUT010,1576.7177726628329
DRC49,OUT049,2345.28810670146
FDL15,OUT045,2375.5991002451815
FDN32,OUT019,1131.312059610726
DRH59,OUT027,2658.2574746807963
NCU29,OUT049,2438.9860479942668
FDR37,OUT019,1124.3000647428744
FDS14,OUT018,2220.717791194711
FDU02,OUT027,4947.950152706644
FDJ08,OUT035,3152.8390556307027
NCZ06,OUT045,3829.779592365677
FDO31,OUT049,1529.0814119030351
FDH31,OUT018,1410.5829598773234
FDS58,OUT017,2677.6605584878093
NCA53,OUT027,2293.6291031604032
FDF50,OUT046,3078.029193446813
NCW42,OUT049,3537.6877638658234
NCQ17,OUT045,2372.3564553703836
FDK51,OUT018,3821.1707003464185
NCW41,OUT010,589.7216568821509
NCR29,OUT017,1055.9256204071355
FDB08,OUT019,628.3867891439826
FDA40,OUT027,2886.778146331456
FDL14,OUT018,2290.8144438479253
FDB47,OUT046,3232.6172621451356
FDO03,OUT035,3730.8856511471936
DRK13,OUT019,1182.8975250539447
FDX13,OUT010,1964.3340905473528
FDF52,OUT046,2869.6285920508662
FDT11,OUT013,3049.0163952773414
FDB08,OUT013,2579.349313674485
FDQ28,OUT018,2242.898378113197
FDD29,OUT045,3860.131931412092
NCQ29,OUT027,5425.705120001305
NCO02,OUT013,1129.900609883553
FDR56,OUT010,1209.672068764356
NCM54,OUT049,2097.5733457850365
FDP51,OUT035,2075.659100709934
FDT38,OUT013,1456.5185748909637
FDZ20,OUT018,3660.131613440526
FDJ53,OUT013,1993.0398371781982
FDX13,OUT049,3961.5231245634604
FDP58,OUT035,3546.840939262437
NCK31,OUT019,-938.4988691402698
FDA35,OUT018,1764.5236071514641
FDV37,OUT018,2880.679290459472
NCO07,OUT027,4742.083805570619
FDA20,OUT045,2872.4435736690466
FDZ59,OUT035,2838.1716434274445
NCY17,OUT017,847.4236610614541
FDQ28,OUT035,2617.689490876424
FDV35,OUT017,2542.472119502199
FDQ36,OUT013,710.0297368657504
FDD34,OUT018,2324.3582717164427
FDK51,OUT045,4043.0753988863135
FDV31,OUT035,2889.9830952384673
FDR04,OUT035,1731.7174410212974
FDR14,OUT049,1066.6418548548909
DRC36,OUT010,888.3731770228501
FDE39,OUT019,96.38611604824746
FDP57,OUT049,1810.6426909895572
FDE57,OUT046,2255.3480125159062
NCN18,OUT046,1732.7199386938232
NCQ05,OUT018,2084.811165100742
FDW47,OUT035,2096.294700407844
FDV46,OUT035,2357.6783713218024
NCP29,OUT045,990.9653659491865
FDE09,OUT018,1547.4426683404467
NCU06,OUT027,4965.708864953411
FDT19,OUT010,855.6932166825791
DRF15,OUT017,2505.4660174684886
DRI51,OUT013,2699.4503838093665
NCX54,OUT013,1723.126722070378
DRE01,OUT013,3728.9648492054143
NCB07,OUT045,2969.3880602019426
FDU50,OUT035,2018.4328664257464
FDG40,OUT035,827.4459640741197
FDW10,OUT018,2491.612923638124
FDX51,OUT013,3131.150985401044
NCP17,OUT045,992.0137070359668
FDP21,OUT035,3146.0045432930115
FDL04,OUT045,1653.3118026737911
FDV23,OUT013,2007.8465639155886
FDF24,OUT046,1416.86193768857
FDH56,OUT027,3323.312734891766
FDB51,OUT049,1181.9559806874508
FDI58,OUT027,3033.0513620796264
FDR20,OUT013,935.1081612625499
FDC51,OUT018,1769.350619579829
FDB16,OUT027,2867.900457225289
FDE40,OUT049,1189.053283922802
NCM17,OUT035,925.5370076226801
FDU56,OUT035,3057.725219997537
FDS32,OUT019,436.8582700615525
FDX02,OUT049,3588.6030384684586
FDT39,OUT027,3913.278207144217
FDE35,OUT017,1146.3294729097024
NCI42,OUT019,1406.8541390218857
DRL23,OUT046,1720.1972885554574
FDA10,OUT046,1944.013797085072
FDA11,OUT013,1627.204884647957
NCM06,OUT046,2421.607470409245
NCT05,OUT035,4100.843846462122
NCQ02,OUT010,1024.2920018168247
NCY06,OUT049,2162.450486052239
FDY56,OUT035,3684.174525675456
FDL02,OUT035,1890.0965398564365
NCI06,OUT035,2931.317552997316
FDQ14,OUT045,2333.613848000586
FDQ12,OUT017,3661.896498090517
FDP36,OUT046,858.3826613873928
FDK21,OUT027,5321.135337615624
FDO40,OUT045,2304.5758750118734
NCK54,OUT019,86.246348233405
FDY09,OUT018,2529.136947003066
NCW30,OUT049,4108.613859537626
NCC55,OUT027,2096.2577292354586
FDE58,OUT018,1609.2135306288287
FDR39,OUT013,2925.702770018867
FDU28,OUT049,3070.3960568446855
FDH08,OUT017,3661.564494663857
FDG35,OUT045,2742.2110340267723
FDG22,OUT049,839.5107138916006
FDC34,OUT035,2644.299682705333
FDP15,OUT018,3654.323428641017
FDK34,OUT010,1827.1894115623604
FDU45,OUT035,2077.8574183342917
FDQ04,OUT027,2172.48687374169
FDX22,OUT018,3064.6125294894623
FDB45,OUT017,1816.7071511854942
NCH43,OUT027,4781.836774967595
DRE60,OUT046,3435.5550854656267
FDD17,OUT027,5095.518938666022
NCM54,OUT017,2125.77485105054
NCH55,OUT013,2068.0831603803927
NCT06,OUT017,2684.5704765676296
FDA48,OUT027,4853.107951374244
FDY58,OUT027,4984.018197366918
FDO25,OUT045,3217.156438504701
FDN50,OUT045,1554.8034456474772
FDH35,OUT035,2745.7639077960425
FDK09,OUT045,3471.5712917304304
FDO16,OUT013,1435.8826738340517
FDW11,OUT045,1053.6955672840804
FDU47,OUT027,3693.204682587949
NCQ42,OUT010,169.18931401042119
FDK55,OUT027,2924.172194631031
FDN08,OUT049,2015.236815548336
FDT57,OUT045,3639.123549398231
FDJ12,OUT018,3022.3277854538937
DRL59,OUT017,1030.6217773389221
NCN53,OUT046,665.9558314471963
FDO51,OUT010,-1030.690356047399
FDK56,OUT017,3021.510675471672
