Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU44,OUT046,2604.592693364995
DRG39,OUT035,834.262293188444
FDU32,OUT049,2074.2634079953077
FDY27,OUT049,2982.0404791279407
NCP54,OUT013,2037.3274826707532
NCZ41,OUT049,2045.0006981567867
DRL49,OUT013,2203.8348058661622
FDI05,OUT018,1267.6091253851114
FDY56,OUT045,3803.8828735691177
DRC13,OUT013,2036.8162012697273
NCV29,OUT017,2997.3475441401442
FDR24,OUT049,1373.2078171412038
FDZ34,OUT018,3015.7152250268473
FDP37,OUT035,2001.2944932590547
FDX08,OUT027,4815.012676878121
FDS57,OUT045,2075.4474731995947
NCG18,OUT049,1643.8773614937602
FDK25,OUT018,2654.841482096872
FDH53,OUT049,1291.0270915188075
DRI59,OUT018,3555.092590884522
FDA52,OUT046,2866.760733251851
FDT20,OUT010,131.4621942802218
FDE36,OUT019,383.6816847342288
FDI24,OUT017,2849.8199481669594
FDB28,OUT018,3033.903088897091
FDV11,OUT017,2878.0193398395945
FDP01,OUT046,2510.9531957481104
FDD34,OUT027,4253.893648088548
FDJ50,OUT027,1101.9300357619659
FDZ44,OUT013,1947.2418368567837
DRO59,OUT035,1177.3302564558194
DRB48,OUT045,617.8940861161032
FDR21,OUT018,2722.8472397247747
NCE42,OUT010,571.7677704108412
FDO23,OUT046,1451.9348730317683
NCE30,OUT018,3413.270101378277
FDQ22,OUT035,595.2411666387359
FDY01,OUT045,1908.6941508409934
FDS08,OUT017,2878.2494966152026
FDG28,OUT018,3728.212095541169
FDQ51,OUT018,765.2612123114236
FDB05,OUT017,3975.390576100276
FDO56,OUT049,1938.8196134659638
FDE02,OUT018,1434.2883642234585
FDN45,OUT017,3727.4580750700197
FDS09,OUT013,832.3760429863728
NCA54,OUT018,2957.462775008955
FDP09,OUT010,569.592697588311
FDC53,OUT045,1571.5184664775225
NCM55,OUT017,3101.825777727988
FDL09,OUT018,2650.358199959277
FDA11,OUT019,235.95745641838064
FDA50,OUT045,1504.6697757879363
FDC23,OUT017,2941.12286329498
FDE22,OUT049,2542.984835631731
FDD23,OUT046,3132.467465108626
NCA29,OUT049,2897.3502122326313
FDK38,OUT046,2446.0724469519305
DRC13,OUT046,2055.268587624375
NCP43,OUT049,2972.409132260038
FDX28,OUT049,1570.8380489129602
FDF08,OUT049,1372.8655901526963
FDZ33,OUT046,2459.766111171889
FDD10,OUT049,2918.4515271228493
FDO58,OUT017,2589.821300482668
FDI50,OUT017,3908.2535994062387
FDO58,OUT045,2612.544255627701
FDX08,OUT013,3055.897575731183
NCK17,OUT010,131.4621942802218
FDF39,OUT035,4217.296611086638
FDU45,OUT010,262.9424489841711
NCJ18,OUT018,1866.1576645331518
DRC27,OUT019,570.7807757470852
DRC25,OUT035,1360.8199168313063
FDU59,OUT035,2547.785285027035
FDU28,OUT035,3051.9055735153484
NCP30,OUT046,652.8867519632113
FDB39,OUT018,896.6390576317476
FDE41,OUT013,1424.208741067621
DRH11,OUT010,131.6810991476533
FDA58,OUT045,3918.0309649562323
FDU50,OUT046,1943.391050970369
FDM34,OUT013,2041.25024101693
FDM44,OUT027,2868.6521786462454
FDR39,OUT045,3054.858773033184
FDM25,OUT045,2849.7059724772275
FDQ49,OUT049,2515.3853381521726
DRH25,OUT018,840.5295719963533
FDM09,OUT027,4281.932528333016
FDL44,OUT019,381.97645550149093
NCR42,OUT018,592.1128584309387
DRL59,OUT046,902.6643618498111
FDX43,OUT013,2682.357759418408
DRK47,OUT010,569.7623545477318
FDU48,OUT018,1977.774978350174
FDY12,OUT045,765.9405293635214
NCN43,OUT018,2003.1750122068418
NCM55,OUT018,3023.6776155461207
FDQ21,OUT027,2993.067193627912
FDX13,OUT035,4098.8961123807985
NCK30,OUT027,5850.633422939963
FDG20,OUT049,2866.894550261232
DRG27,OUT017,606.9603781367396
FDY14,OUT018,3926.2456457956137
FDP59,OUT035,1648.6144102452572
FDU60,OUT017,2752.9968729565985
NCC18,OUT019,418.31433294814366
DRJ39,OUT017,3686.773176952014
FDS07,OUT049,1928.378827165296
FDM08,OUT027,5852.579921554432
FDP51,OUT045,1995.4599645235496
FDU16,OUT035,1331.6562511291381
FDH12,OUT013,1650.552275674581
DRE48,OUT010,511.04757126111014
NCL42,OUT027,5852.579921554432
FDR21,OUT045,2835.0839530960484
NCW29,OUT035,2037.2164966438359
FDO11,OUT013,4022.5810189645285
NCM31,OUT049,2098.8137882156043
FDV35,OUT019,368.93376320584497
FDF58,OUT017,985.9910892591755
NCE43,OUT049,2775.825505328761
FDA02,OUT035,2499.841774562069
DRL37,OUT010,131.4621942802218
FDR24,OUT018,1410.1862688329616
FDW59,OUT049,1331.552882348549
FDS22,OUT049,682.9809186842378
FDW24,OUT017,757.0716332423923
FDU24,OUT035,1508.6484058596384
FDA21,OUT027,5091.806843969458
FDH58,OUT027,2945.307234039794
FDW36,OUT018,1630.0740266723512
FDI45,OUT027,4445.615676101087
FDU01,OUT018,2940.975520971003
FDF35,OUT027,2915.2622321205504
FDU43,OUT019,571.7744761978929
FDE24,OUT019,360.1076719465725
FDK50,OUT049,2578.1312730627405
FDG31,OUT045,1058.6605435469082
FDC60,OUT045,1386.1993380743133
FDL36,OUT013,1423.767166083877
FDP21,OUT013,3082.8233234245754
FDW16,OUT045,1385.7483551835796
FDX02,OUT017,3794.4492527768302
FDQ58,OUT027,4085.655536572314
FDT51,OUT046,1725.0035648918722
FDD59,OUT049,1283.029054213931
NCM42,OUT018,1638.3635827562202
FDA57,OUT018,605.67250553798
FDZ48,OUT035,1736.1667601984723
FDE46,OUT045,2516.6949685351806
NCZ30,OUT019,279.04329160064447
FDB56,OUT017,3112.5087793425687
FDA25,OUT027,2870.0239802843403
FDD20,OUT013,2065.9192673983903
FDL25,OUT013,1466.5047727179283
NCO18,OUT049,2920.013475797079
FDJ45,OUT017,592.2648466680748
FDR12,OUT035,2816.9065329177142
NCF19,OUT010,131.4621942802218
FDK25,OUT046,2683.991921309505
NCR17,OUT046,1977.8933882889219
FDC52,OUT046,2483.5006726703573
NCA54,OUT017,3047.815944247126
FDR45,OUT010,568.3676100949641
NCM19,OUT049,1931.1716821525492
FDF39,OUT027,5852.579921554432
FDX23,OUT049,1545.2757878260124
FDD58,OUT027,2855.558957263615
FDX28,OUT013,1628.4887199594614
NCD31,OUT013,2598.1436513123826
FDU57,OUT018,2391.4926076802835
FDI27,OUT046,781.6092745504607
NCM42,OUT046,1657.1271423401602
FDD32,OUT027,2174.6109870714454
FDI34,OUT013,3680.2929872751074
NCM29,OUT049,2100.837303693261
FDG46,OUT018,1802.493895695818
DRC01,OUT010,131.4621942802218
FDB15,OUT027,5850.633422939963
NCA17,OUT027,4043.8199461778568
FDF10,OUT046,2505.9229512548245
FDR26,OUT027,4750.598006930774
FDI02,OUT049,1738.108560405735
NCM54,OUT010,275.6780423240426
FDF14,OUT013,2424.648501652104
FDJ33,OUT010,269.6089849265091
FDM20,OUT035,4055.515916658127
FDC03,OUT027,5752.5129361777335
NCX05,OUT046,1945.6631800287962
NCM41,OUT027,2790.7310031747143
NCU29,OUT010,367.5647719375191
FDQ59,OUT017,1341.594376443321
FDH46,OUT010,240.89716755676443
FDH09,OUT013,842.0591770172624
NCD06,OUT045,759.359240371568
FDC15,OUT035,2533.6350544422453
DRD37,OUT027,1041.4790855005067
FDT28,OUT027,4037.187615904128
FDR28,OUT027,4257.1634986445015
FDT38,OUT017,1353.285249813753
FDV34,OUT027,1522.1422814116845
FDY52,OUT035,1028.3876680814624
FDB34,OUT013,1423.0961109703596
DRL23,OUT018,1628.3267020872395
DRB24,OUT046,2471.9594650215918
FDJ50,OUT046,951.099791734071
FDQ49,OUT035,2538.798504765669
FDP20,OUT035,2007.755598750976
FDV19,OUT027,4216.128470531668
NCR54,OUT045,3055.2622632500443
FDO09,OUT010,571.8699944006323
FDS57,OUT018,2082.637603410698
FDN10,OUT049,1949.5918053708776
FDV23,OUT049,2044.1780725504696
FDY28,OUT049,3657.8551278504183
DRG51,OUT013,2586.8089581671406
FDD45,OUT019,236.79550965307516
NCL18,OUT027,5724.6975395423815
NCM29,OUT013,2083.537654867913
FDF17,OUT027,5762.899937756546
FDE22,OUT017,2574.6581259957366
FDQ22,OUT017,592.3985673828361
FDS01,OUT013,2993.5914083016214
FDW35,OUT027,995.5411323518211
FDJ33,OUT046,2033.4819672272608
NCF54,OUT035,2847.1417668906947
FDE09,OUT013,1686.138261065492
NCE06,OUT045,2564.522418329324
DRH49,OUT049,1283.3430505872168
FDY43,OUT045,2770.699386738288
NCT05,OUT017,4060.3601572519865
FDZ34,OUT045,3096.262234953838
FDL38,OUT017,1360.9675745445677
FDZ31,OUT017,3105.356940826669
FDR14,OUT035,872.1665066255975
NCN54,OUT049,1273.2395567551418
NCC42,OUT027,3008.1238311144757
FDK08,OUT017,1580.7557635072035
FDP59,OUT013,1647.7542868555352
FDV22,OUT035,2615.769247392328
FDD33,OUT035,3886.735793072598
DRE60,OUT027,5850.633422939963
FDK52,OUT046,3807.683714880604
FDA02,OUT017,2500.917740097184
FDM56,OUT049,1651.002163094304
FDE57,OUT035,2077.6396982783654
FDM32,OUT045,1373.4953772828399
NCQ30,OUT027,2968.706804929166
FDQ27,OUT027,2870.0239802843403
FDT60,OUT027,2993.067193627912
FDU43,OUT049,3941.239630165366
NCO55,OUT035,1655.1081789272666
FDG02,OUT045,3062.0926889430034
FDJ28,OUT013,3083.8017279944934
FDP40,OUT045,1740.361926711975
FDJ38,OUT045,3095.7889171824504
NCC54,OUT017,3790.6436902131904
NCZ41,OUT046,2051.2957146808735
FDK38,OUT019,367.3742036173706
FDU52,OUT013,2428.245521068659
FDC40,OUT046,1259.0770777193552
NCR30,OUT017,1129.3560621645304
NCN18,OUT017,1733.5192441050563
FDB50,OUT035,1279.2575039580138
FDG04,OUT013,3064.762343126914
FDR26,OUT035,2856.6705830590577
NCT17,OUT018,3015.8646449121356
FDX35,OUT027,5850.633422939963
FDS12,OUT046,2041.4537235959601
NCZ29,OUT027,2997.5710796995227
FDB38,OUT010,383.0964804606268
FDP12,OUT013,701.9508791172739
FDP22,OUT046,830.7319381655245
FDS26,OUT018,3881.1044245007906
FDR52,OUT046,3104.7207845806206
DRJ13,OUT046,2586.4638258372065
FDU48,OUT027,3001.046447042864
FDE29,OUT035,967.2974273846786
NCT29,OUT049,2033.9164688193441
DRK37,OUT018,3017.4454667208865
FDK55,OUT046,1371.2607140505224
FDR07,OUT046,1542.8935013605085
FDO21,OUT027,5850.633422939963
FDK46,OUT049,4206.0998055776145
FDB12,OUT045,1650.9928492102638
FDT31,OUT027,5101.3240957542885
FDJ33,OUT045,1992.362684508637
FDC26,OUT027,2924.652729787577
NCQ02,OUT045,3065.884399023787
FDP08,OUT010,514.7285566122767
FDB11,OUT027,5850.633422939963
FDV55,OUT013,2458.4199115607666
FDW20,OUT049,2083.250774254241
NCJ18,OUT019,277.7977391671441
FDC41,OUT018,1188.1640307403673
FDE14,OUT027,2868.6521786462454
FDG35,OUT013,2839.7875259019656
FDF45,OUT035,872.3289552039281
FDS19,OUT027,1963.065935323943
FDS58,OUT019,380.0083888718122
FDA26,OUT017,3736.0998934837403
FDM32,OUT049,1356.4982281234936
FDL45,OUT046,2057.650668664179
FDZ55,OUT049,2543.739872165766
FDY37,OUT049,2147.1657126473874
FDO46,OUT046,3092.9085427103682
FDQ60,OUT046,2022.246089372006
FDA19,OUT018,1977.8873646973225
FDL15,OUT046,2500.099557670253
FDM10,OUT018,3389.204712766454
NCL05,OUT017,615.6084241564064
DRK49,OUT010,131.4621942802218
NCE18,OUT027,5852.579921554432
FDG40,OUT049,626.606750177066
DRI59,OUT045,3840.769390301727
FDK28,OUT035,4152.700883240174
NCD06,OUT019,131.4621942802218
FDO11,OUT019,569.9338456964023
FDK27,OUT046,2052.957282077326
FDT43,OUT027,1072.0908638038695
FDD38,OUT018,1626.640310958172
FDA16,OUT049,3740.968036571135
FDL14,OUT027,4085.655536572314
NCM17,OUT049,659.0247641415631
FDD20,OUT045,2046.8058751726812
FDA40,OUT045,1368.6935954208027
FDL43,OUT045,1277.868972496752
FDV15,OUT045,1647.2970693473003
FDE52,OUT046,1379.8296367899115
NCL17,OUT010,359.81504578808546
NCJ31,OUT045,3862.4621286910037
FDR60,OUT045,1275.4198070587786
NCA18,OUT035,1903.7901859210278
FDS21,OUT027,1397.5326728968048
FDW09,OUT035,1270.8770930172782
FDL26,OUT035,2529.103865528224
FDS47,OUT018,1375.5597383303777
FDC39,OUT046,3434.94900672313
FDT51,OUT035,1725.330337447458
FDK40,OUT035,4249.265990008271
NCG19,OUT045,3848.967784625536
FDZ07,OUT046,1079.9722935937948
FDF08,OUT027,2653.9827378073282
FDO04,OUT013,1037.0250513661786
FDK41,OUT018,1343.6124714054881
FDP15,OUT049,4042.023257085417
NCD43,OUT018,1631.7866339242491
NCP18,OUT013,2463.6942562541967
FDZ51,OUT046,1455.0343415573238
DRH13,OUT035,1654.2845834372504
FDF38,OUT045,620.001932941951
NCI43,OUT045,763.2322948363799
FDM38,OUT027,1260.8632492028053
FDS03,OUT013,1243.8943154640153
DRJ47,OUT017,2821.6374654305746
FDT50,OUT010,231.83946906360688
FDV02,OUT046,2848.1862302640634
NCG18,OUT017,1650.3168200946789
FDW52,OUT046,2623.5549676586697
FDS40,OUT035,595.1283033176571
FDN31,OUT017,3097.1180607274828
FDA37,OUT045,1992.8005776643604
FDA15,OUT046,4100.162939573549
FDL39,OUT046,3066.541481260699
FDJ53,OUT045,1990.1168122074594
FDX22,OUT013,3547.4094739277502
NCZ42,OUT045,3949.8201916215307
FDD56,OUT027,4493.245007957604
FDD40,OUT017,3001.0577977796597
FDS50,OUT013,3655.027623901509
NCN14,OUT013,3058.7722787691628
FDT15,OUT013,3105.968070688963
NCS18,OUT027,2892.2330509334406
NCO26,OUT010,266.52427199153794
FDF58,OUT018,1002.4228179670777
NCB19,OUT013,1426.8304312951507
FDH26,OUT017,2081.6159833209217
DRB24,OUT027,4073.1770365558027
FDA49,OUT018,1359.3606782511777
FDB32,OUT045,1522.0895570074729
FDI36,OUT017,3091.3065936262074
NCA17,OUT010,364.92311574362645
FDH22,OUT013,2018.7048503628073
NCM26,OUT018,2442.638007731915
FDT15,OUT027,5085.042596794556
FDB16,OUT018,1370.2391298711568
NCP54,OUT027,2993.067193627912
FDJ36,OUT013,1647.5184388295813
FDO28,OUT045,1980.8042352941272
FDU09,OUT013,1034.4060748597092
FDF29,OUT017,2057.285984523253
FDY08,OUT013,2059.5095923098042
DRJ59,OUT018,591.6242821532236
FDT23,OUT027,1968.0241940650264
FDU15,OUT018,591.4649916717823
FDT47,OUT013,1560.6451269957458
FDI53,OUT019,385.7430085095935
FDR59,OUT018,3920.0814248488855
FDD53,OUT035,609.3537371080997
FDY51,OUT017,3701.173680256554
FDT04,OUT049,636.763711130954
FDU51,OUT049,2872.739200912374
FDG14,OUT035,2495.9607969623826
NCU06,OUT045,3776.698419011389
DRG25,OUT046,3115.250078966017
DRH49,OUT035,1331.3164628391926
FDN15,OUT035,2075.6291297881216
FDL43,OUT018,1222.1219636419335
NCT18,OUT049,3144.593122227886
NCB31,OUT013,4049.705307029125
FDK57,OUT035,1956.0141315921737
FDY04,OUT019,383.138497590221
NCP54,OUT046,2060.329662139634
FDF41,OUT013,3792.687215255964
FDM01,OUT045,1649.6857057147834
FDW03,OUT045,1651.5443142445404
FDF28,OUT045,2009.98846113495
FDY37,OUT017,2110.8800256750333
FDQ03,OUT017,3899.8389784570118
FDP51,OUT027,2950.8781805191898
FDJ40,OUT017,1723.3057552411356
FDC32,OUT049,1445.1086091532445
DRI49,OUT027,2221.5473556473767
NCW54,OUT017,871.7938637602704
FDF09,OUT017,592.8462503364894
FDP45,OUT018,3796.180501855684
DRJ23,OUT018,2953.152292283607
FDS59,OUT017,1723.7397564396042
FDY08,OUT046,2062.2895595581376
FDX16,OUT049,2484.4776835117623
FDY16,OUT018,2974.138090680289
FDK32,OUT035,2538.71370810464
FDQ22,OUT013,715.5509290503373
NCC31,OUT018,2415.7185746023943
FDG58,OUT049,2471.757250936697
DRF48,OUT013,3102.325088908097
DRH36,OUT049,1115.4304297659633
NCR30,OUT035,1174.8429906121921
FDB03,OUT019,572.55754036843
FDZ28,OUT027,2997.5710796995227
FDR35,OUT017,3088.2945319382056
DRD15,OUT027,5850.633422939963
FDJ33,OUT019,279.3801848795801
FDA56,OUT010,269.74680861540196
FDP56,OUT046,785.2100142190528
NCT30,OUT046,785.2100142190528
FDK15,OUT017,1620.5583048344977
FDH44,OUT018,2433.175847102556
FDV01,OUT013,2478.58454550024
DRG03,OUT017,2492.8500918291525
FDG50,OUT027,2667.494128258834
FDR16,OUT010,570.1020074347903
FDZ60,OUT046,1653.1157454688746
DRG03,OUT045,2516.882204334088
FDS56,OUT018,3926.575281492324
FDU33,OUT045,752.1636657361316
DRD27,OUT035,1569.1685237132456
FDW22,OUT046,3746.0946489057915
DRA24,OUT045,2621.474974482212
FDF38,OUT049,638.1377422060277
FDX48,OUT013,2481.0231061391924
FDS58,OUT018,2502.087578853809
FDC32,OUT046,1449.6083050887794
NCQ29,OUT045,4048.8738652604807
DRK39,OUT018,1347.7364951919767
NCS38,OUT017,1896.9318013212583
DRO47,OUT013,1736.9667682514546
DRG27,OUT027,995.3623600301305
FDC57,OUT027,5695.143228613476
FDS55,OUT046,2447.3840292281
NCJ06,OUT018,1957.4849149042714
FDO01,OUT019,282.64773343227245
NCM55,OUT045,3091.5559890441036
FDC52,OUT049,2477.418045457355
FDQ15,OUT045,1283.3222949452468
NCT30,OUT027,1068.1096280515292
NCR42,OUT027,984.7442679059897
FDD28,OUT035,871.2313957183782
FDQ34,OUT049,1643.4718977373427
FDZ12,OUT027,3055.4875193537246
DRE13,OUT019,201.25445263936695
NCN07,OUT019,284.37599408630774
FDM28,OUT035,3063.792349609994
FDI10,OUT017,2860.151440031387
FDQ25,OUT013,2790.022581067287
FDA38,OUT010,568.9610983520517
DRI13,OUT049,3625.529689292791
FDY20,OUT027,2678.0898669281446
NCZ53,OUT035,3098.6024977262687
NCM31,OUT013,2399.9301219815757
DRB01,OUT017,3112.512208848538
DRF37,OUT046,4121.980869418125
NCF42,OUT049,2880.7326448048802
FDF16,OUT018,2373.1062773004905
FDB41,OUT013,831.9919966243017
FDR34,OUT013,3720.158193918879
FDR15,OUT018,2411.1475486097993
NCV42,OUT019,270.7780723711727
FDW51,OUT035,3657.987069264751
FDU36,OUT017,1553.3454223036697
FDX60,OUT049,1305.5155211295323
FDY03,OUT035,1881.955138863796
FDW55,OUT045,4049.5665726132092
FDT01,OUT010,570.7906722194872
FDG58,OUT013,2448.329765674696
FDK21,OUT017,4080.294824253961
NCS41,OUT019,463.50007296474394
FDS10,OUT045,3026.1558518877746
NCT53,OUT046,2563.0324565385326
FDJ28,OUT018,2993.404502727682
FDX44,OUT045,1368.2734026991027
FDT20,OUT018,602.7513362369999
FDO44,OUT017,1685.8922348844856
NCX17,OUT049,3798.0328948219203
FDY01,OUT017,1911.5414983829519
FDJ12,OUT027,5850.633422939963
DRK35,OUT018,592.0920010372561
FDD47,OUT019,387.9778307116168
NCM53,OUT035,1653.8700605408585
FDO45,OUT013,1421.0103518624808
NCM42,OUT010,253.10283505279648
FDE04,OUT046,2956.143522915254
NCI30,OUT027,5850.633422939963
FDZ19,OUT013,2840.1245764261093
FDW57,OUT013,2879.013760892467
FDA25,OUT013,1647.0678152701971
FDT22,OUT046,979.4219382987951
FDP51,OUT013,1954.9308013596255
FDD48,OUT027,2945.307234039794
FDY39,OUT035,3134.3161020348534
FDO48,OUT010,572.3612586679287
FDD23,OUT027,5091.806843969458
DRN35,OUT027,984.723410512307
FDT01,OUT035,3711.450641022831
FDC20,OUT010,131.4621942802218
DRJ35,OUT035,1003.5084292420851
FDB32,OUT046,1450.0724670652571
FDL24,OUT046,2889.9630832126863
NCV42,OUT035,1805.8632333493483
FDZ46,OUT046,1657.1493875175604
FDC15,OUT013,2473.8949992768657
FDD08,OUT019,131.4621942802218
FDY50,OUT049,1370.5143204010074
FDD36,OUT013,2012.020480975129
FDG57,OUT027,1067.4014703137823
FDL21,OUT018,606.7392663174868
FDN16,OUT027,2868.6521786462454
FDJ09,OUT027,1067.2597600984104
FDS01,OUT010,427.157413147944
FDV33,OUT017,4137.10510817985
DRE12,OUT017,1895.349200262023
FDR07,OUT013,1556.7146383381933
FDP48,OUT010,467.2800520128359
NCB55,OUT035,872.9651844236595
FDQ08,OUT013,1115.296202038665
FDR34,OUT035,3852.9753592853167
FDO33,OUT046,1743.6610828355335
FDP13,OUT045,616.862980103285
FDX12,OUT049,3923.202672603841
NCT06,OUT049,2668.396307498563
FDR16,OUT019,569.5225232138641
FDE36,OUT046,2573.795783041703
FDZ36,OUT049,3168.2310819994063
FDV13,OUT045,1366.5411175432448
NCZ17,OUT035,595.4023817825295
FDU56,OUT045,3090.7304630360863
FDM09,OUT035,2848.456217356825
FDV02,OUT017,2848.917483954222
FDS34,OUT018,1795.4186905457889
FDA11,OUT049,1517.1634961178688
FDP09,OUT017,3633.4527972927112
FDB29,OUT027,2933.240748563561
FDT19,OUT017,2854.336521934763
DRH15,OUT017,642.2663507889408
FDY38,OUT046,3743.4400066868707
FDF14,OUT027,4051.2256141909656
FDN48,OUT010,227.4618813933124
FDQ12,OUT013,3727.261978268227
NCJ43,OUT045,2857.4001128687228
FDE17,OUT019,366.54680879798303
FDB05,OUT035,3975.4624799353815
FDH10,OUT045,3008.2865610447193
NCR06,OUT017,607.466894876519
FDU32,OUT018,1998.5796086347088
FDD56,OUT049,2874.0765936422194
FDO36,OUT018,2925.8746074204846
FDH16,OUT010,223.0589639965861
FDX10,OUT018,591.220682835092
FDZ37,OUT017,1370.0300710461304
FDU31,OUT010,570.3071967427506
DRC49,OUT049,2095.166525667071
FDL15,OUT045,2508.3147386014334
FDN32,OUT019,491.77407640830194
DRH59,OUT027,1452.6987297411993
NCU29,OUT049,2457.5350418749026
FDR37,OUT019,468.22700742750925
FDS14,OUT018,2416.454216101902
FDU02,OUT027,5850.633422939963
FDJ08,OUT035,3097.370629115968
NCZ06,OUT045,3968.8912949346873
FDO31,OUT049,1317.8647830676234
FDH31,OUT018,1616.877268345249
FDS58,OUT017,2572.364778112662
NCA53,OUT027,1067.545906312117
FDF50,OUT046,3117.545454985564
NCW42,OUT049,3696.690562632713
NCQ17,OUT045,2500.3953286234027
FDK51,OUT018,3960.6018739842666
NCW41,OUT010,375.74056461285363
NCR29,OUT017,869.7405042972008
FDB08,OUT019,380.0083888718122
FDA40,OUT027,2482.094859548961
FDL14,OUT018,2448.315791560641
FDB47,OUT046,3554.8010140028027
FDO03,OUT035,3890.494220308749
DRK13,OUT019,519.4132400210495
FDX13,OUT010,568.58902005238
FDF52,OUT046,3146.3868303426716
FDT11,OUT013,3088.674434054562
FDB08,OUT013,2512.042021317547
FDQ28,OUT018,2448.392989090093
FDD29,OUT045,4118.393898309299
NCQ29,OUT027,5852.579921554432
NCO02,OUT013,1243.1406324652955
FDR56,OUT010,517.1174612572188
NCM54,OUT049,2043.1357837196722
FDP51,OUT035,1910.6518450516478
FDT38,OUT013,1422.9623566904372
FDZ20,OUT018,3823.553516090486
FDJ53,OUT013,2006.6050617902201
FDX13,OUT049,4040.6484021016818
FDP58,OUT035,3751.312618200333
NCK31,OUT019,131.4621942802218
FDA35,OUT018,1961.1322567726886
FDV37,OUT018,3010.166558122013
NCO07,OUT027,5850.633422939963
FDA20,OUT045,3109.0709942311737
FDZ59,OUT035,2742.4113359231787
NCY17,OUT017,656.3638126067992
FDQ28,OUT035,2538.4280451084314
FDV35,OUT017,2496.80273920914
FDQ36,OUT013,701.9508791172739
FDD34,OUT018,2505.234404565478
FDK51,OUT045,4180.064811143561
FDV31,OUT035,2860.862974059801
FDR04,OUT035,1541.5339273501254
FDR14,OUT049,899.3086360466011
DRC36,OUT010,420.4021940854559
FDE39,OUT019,279.04329160064447
FDP57,OUT049,1641.0437950915518
FDE57,OUT046,2117.0493968795176
NCN18,OUT046,1734.6199926106042
NCQ05,OUT018,2410.918275167997
FDW47,OUT035,1979.9542963719025
FDV46,OUT035,2075.10831373096
NCP29,OUT045,1053.800228599751
FDE09,OUT018,1689.6073034317947
NCU06,OUT027,5850.633422939963
FDT19,OUT010,419.28826431052306
DRF15,OUT017,2490.1400048737087
DRI51,OUT013,2754.0049005566752
NCX54,OUT013,1649.2307743923643
DRE01,OUT013,3818.749415587046
NCB07,OUT045,3003.550182064788
FDU50,OUT035,1898.1489754704774
FDG40,OUT035,595.363784344952
FDW10,OUT018,2721.9575575451577
FDX51,OUT013,3067.630922974438
NCP17,OUT045,1058.6951222392258
FDP21,OUT035,3099.606826483451
FDL04,OUT045,1647.5329173732543
FDV23,OUT013,2019.3836194944267
FDF24,OUT046,1336.3967805138586
FDH56,OUT027,2933.240748563561
FDB51,OUT049,1003.1079486205554
FDI58,OUT027,2824.266572025311
FDR20,OUT013,832.4840105998134
FDC51,OUT018,2005.5024116418251
FDB16,OUT027,2484.9368490865763
FDE40,OUT049,985.2037095606581
NCM17,OUT035,627.494684401753
FDU56,OUT035,3111.0625307880364
FDS32,OUT019,288.8504998925329
FDX02,OUT049,3733.9084777923836
FDT39,OUT027,4069.8226913292137
FDE35,OUT017,871.530277405866
NCI42,OUT019,565.6516751273084
DRL23,OUT046,1646.856888257669
FDA10,OUT046,2046.7822824831808
FDA11,OUT013,1533.2262769817646
NCM06,OUT046,2470.3576365468625
NCT05,OUT035,4117.133941654543
NCQ02,OUT010,489.5441991015265
NCY06,OUT049,2059.920398677902
FDY56,OUT035,3768.699013501684
FDL02,OUT035,1649.9215537407376
NCI06,OUT035,2920.936315842434
FDQ14,OUT045,2471.348682054614
FDQ12,OUT017,3793.2066728329937
FDP36,OUT046,785.2205012236246
FDK21,OUT027,5850.633422939963
FDO40,OUT045,2507.0414383584985
NCK54,OUT019,276.6320148469294
FDY09,OUT018,2799.134153991513
NCW30,OUT049,4140.480385222342
NCC55,OUT027,984.3265344608685
FDE58,OUT018,1873.2655614238136
FDR39,OUT013,3060.5397051539385
FDU28,OUT049,3083.0052976068346
FDH08,OUT017,3804.198674771273
FDG35,OUT045,2837.65330855543
FDG22,OUT049,626.606750177066
FDC34,OUT035,2586.442458068256
FDP15,OUT018,3812.5869964024005
FDK34,OUT010,569.9542632630838
FDU45,OUT035,1916.8493854568505
FDQ04,OUT027,992.4302721622532
FDX22,OUT018,3383.2438014125732
FDB45,OUT017,1646.856888257669
NCH43,OUT027,5850.633422939963
DRE60,OUT046,3669.4793736517236
FDD17,OUT027,5850.633422939963
NCM54,OUT017,2011.4798633186667
NCH55,OUT013,2046.9769761099978
NCT06,OUT017,2606.009389632434
FDA48,OUT027,5852.579921554432
FDY58,OUT027,5850.633422939963
FDO25,OUT045,3641.8907279135515
FDN50,OUT045,1510.6786175550442
FDH35,OUT035,2612.4955296484973
FDK09,OUT045,3750.849939917111
FDO16,OUT013,1424.6733336159418
FDW11,OUT045,1062.432316714306
FDU47,OUT027,3008.1238311144757
NCQ42,OUT010,275.82192747348654
FDK55,OUT027,2667.494128258834
FDN08,OUT049,1940.2246019857996
FDT57,OUT045,3933.2341525434767
FDJ12,OUT018,3354.660107871813
DRL59,OUT017,785.9545755437357
NCN53,OUT046,634.9419275749632
FDO51,OUT010,131.4621942802218
FDK56,OUT017,3108.3076733918792
FDY12,OUT035,818.2446333572315
FDU15,OUT035,594.9669082935135
FDQ19,OUT046,3999.3694787135823
DRF15,OUT045,2514.9779479007816
DRE25,OUT019,235.7442511730818
FDK57,OUT018,1914.9353255746648
FDD33,OUT010,568.9372428418137
FDR34,OUT027,5850.633422939963
